sample_id,acid,conc_gL,day,inoc,T,feedstock,pH,rep,inoc_T,T_inoc,inoc_pH,T_pH,pH_inoc,feedstock_T
A_55_M_9_A_D1,C2,0.252315394,1.5,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_A_D1,total,0.252315394,1.5,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_5_B_D0,C2,0.250625006,0,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_5_D_D3,C3,0.249007645,6.47,A,35,M,5,D,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_7_B_D2,ISOC4,0.242505754,3.48,A,35,M,7,B,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_9_INOC_3_31,C3,0.237032541,54.1,A,35,M,9,INOC,A_35 ,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_5_B_D4,C2,0.233110532,11.29,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_9_A_D1,C7,0.232519895,0.54,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_7_A_D0,C2,0.232070919,0,A,45,M,7,A,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_9_D_D2_R,C4,0.23086245,3.48,A,45,M,9,D,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_5_C_D3,C3,0.228114017,6.47,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_9_D_D4,C2,0.224416386,11.29,A,35,M,9,D,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_7_C_D0,C2,0.220876766,0,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_7_D_D0,C2,0.217002037,0,A,35,M,7,D,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_35_M_5_C_D0,ISOC4,0.209954102,0,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_9_A_D4,C3,0.203672124,11.29,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_55_M_9_C_D0,C2,0.203473977,0,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_C_D0,total,0.203473977,0,A,55,M,9,C,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_5_A_4_29,C3,0.20246597,23.29,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_55_M_9_B_D2,C2,0.20134686,3.541666667,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_B_D2,total,0.20134686,3.541666667,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_45_M_5_C_D0,C5,0.200310779,0,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
B_45_M_5_D_D0,C2,0.2,0,B,45,M,5,D,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_7_C_D0,C2,0.2,0,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_7_B_D0,C2,0.2,0,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_5_D_D1,C2,0.2,1.5,B,45,M,5,D,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_B_D4,C2,0.2,11.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_5_A_D5,C2,0.2,24.7,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_9_B_D0,C3,0.2,0,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_7_C_D1,C3,0.2,1.5,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_9_B_D2,C3,0.2,5.7,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_A_D2,C3,0.2,5.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_5_B_D2,C3,0.2,5.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_9_A_D2,C3,0.2,5.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_7_B_D2,C3,0.2,5.7,B,45,M,7,B,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_5_A_D3,C3,0.2,11.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_9_B_D3,C3,0.2,11.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_A_D3,C3,0.2,11.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_7_C_D4,C3,0.2,11.7,B,35,M,7,C,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_9_A_D4,C3,0.2,11.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_7_A_D1,C4,0.2,1.5,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
A_55_M_9_A_D2,C2,0.196663121,3.541666667,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_A_D2,total,0.196663121,3.541666667,A,55,M,9,A,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_5_A_D2,C3,0.191782285,3.48,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_9_C_D2,C3,0.189205001,3.48,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_7_B_D0,C2,0.188989147,0,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_5_A_D0,C2,0.187536917,0,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_9_C_D3,C3,0.186542759,6.47,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_55_M_5_B_D0,C2,0.18598286,0,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_B_D0,total,0.18598286,0,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_35_M_7_C_D1,C3,0.18309598,0.54,A,35,M,7,C,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_5_D_D3,C2,0.181583018,6.47,A,45,M,5,D,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_5_A_D2,C3,0.180171334,3.48,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_5_B_D2,C3,0.177746691,3.48,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_5_A_4_29,C2,0.176273126,23.29,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_55_M_9_B_D4,C4,0.176167435,10.5,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_5_C_D2,C3,0.176155871,3.48,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_9_B_D4,C3,0.170685727,11.29,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_5_INOC_3_31,C5,0.166419877,54.1,A,35,M,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_55_M_9_B_D1,C2,0.163122038,1.5,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_B_D1,total,0.163122038,1.5,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_35_M_5_INOC_3_31,C7,0.162517191,54.1,A,35,M,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_5_C_D4,C2,0.159426724,11.29,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_7_D_D3,C2,0.159166741,6.47,A,35,M,7,D,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_5_C_D3,C3,0.158899844,6.47,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_5_B_D3,C4,0.158801553,6.416666667,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_7_D_D1,C2,0.158494881,0.54,A,45,M,7,D,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_5_C_4_29,C3,0.157930461,23.29,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_7_D_D1,C2,0.157771848,0.54,A,35,M,7,D,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_5_B_D4,C3,0.157152051,11.29,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_5_C_D0,C2,0.157038643,0,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_5_C_4_29,ISOC6,0.15660381,23.29,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_5_B_4_29,C3,0.155837177,23.29,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_5_C_D2,C2,0.153830645,3.541666667,A,55,M,5,C,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_C_D2,total,0.153830645,3.541666667,A,55,M,5,C,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_35_M_9_B_D2,C3,0.153796121,3.48,A,35,M,9,B,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_9_C_D3,C6,0.153788499,6.47,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_7_C_4_29,ISOC6,0.153730431,23.29,A,45,M,7,C,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_5_C_D2,C3,0.144011638,3.48,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_5_D_D0,C2,0.143502185,0,A,35,M,5,D,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_55_M_5_B_D1,C2,0.143407138,1.5,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_B_D1,total,0.143407138,1.5,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_35_M_9_C_D3,C3,0.142497575,6.47,A,35,M,9,C,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_45_M_9_D_4_29,C2,0.142496043,23.29,A,45,M,9,D,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_7_A_D1,C3,0.141811008,0.54,A,45,M,7,A,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_55_M_5_C_D4,C2,0.14087039,10.5,A,55,M,5,C,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_C_D4,total,0.14087039,10.5,A,55,M,5,C,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_35_M_5_B_D3,C3,0.140725727,6.47,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_9_C_D4,C3,0.140384329,11.29,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_55_M_5_B_D4,C2,0.139297792,10.5,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_B_D4,total,0.139297792,10.5,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_9_B_4_29,C3,0.137670743,23.29,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_7_B_D4,C6,0.136068448,11.29,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_7_A_D0,C2,0.135575818,0,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_5_A_D1,C3,0.135055043,0.54,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_5_INOC_3_31,C5,0.133633482,54.1,A,45,M,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_5_B_D2,C4,0.130338784,3.541666667,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_35_M_5_C_4_29,C2,0.129843234,23.29,A,35,M,5,C,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_5_D_D1,C2,0.129616091,0.54,A,45,M,5,D,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_5_B_D5,C3,0.125643865,14.5,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_5_INOC_3_31,C2,0.12373109,54.1,A,45,M,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_5_D_D0,C2,0.123286903,0,A,45,M,5,D,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_7_D_D3,C4,0.121210105,6.47,A,35,M,7,D,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_55_M_7_B_D0,C2,0.117526964,0,A,55,M,7,B,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_55_M_7_B_D0,total,0.117526964,0,A,55,M,7,B,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_35_M_5_INOC_3_31,C6,0.117129993,54.1,A,35,M,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_9_C_4_29,ISOC5,0.116583618,23.29,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_5_B_D1,C3,0.115291542,0.54,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_7_C_D1,C3,0.114912479,0.54,A,45,M,7,C,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_9_B_D3,C5,0.11489363,6.47,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_55_M_5_B_D5,C4,0.114406777,14.5,A,55,M,5,B,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_7_B_D4,C5,0.111838302,11.29,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_45_M_9_C_4_29,C6,0.110328333,23.29,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_9_A_D1,C3,0.109453007,0.54,A,35,M,9,A,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_35_M_9_D_D4,C3,0.108211777,11.29,A,35,M,9,D,A_35,35_A,A_pH_9,35_pH_9,pH_9_A,M_35
A_55_M_7_A_D1,C3,0.106791879,1.5,A,55,M,7,A,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_45_M_9_C_4_29,C4,0.102883765,23.29,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_5_A_D3,C3,0.101462701,6.47,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
B_35_M_5_D_D4,C2,0.1,11.7,B,35,M,5,D,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_7_A_D5,C2,0.1,24.7,B,35,M,7,A,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_5_C_D0,C3,0.1,0,B,35,M,5,C,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_9_B_D0,C3,0.1,0,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_B_D1,C3,0.1,1.5,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_A_D1,C3,0.1,1.5,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_9_B_D1,C3,0.1,1.5,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_5_C_D1,C3,0.1,1.5,B,45,M,5,C,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_A_D1,C3,0.1,1.5,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_7_C_D1,C3,0.1,1.5,B,45,M,7,C,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_35_M_9_D_D1,C3,0.1,1.5,B,35,M,9,D,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_C_D1,C3,0.1,1.5,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_7_A_D1,C3,0.1,1.5,B,45,M,7,A,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_9_C_D2,C3,0.1,5.7,B,45,M,9,C,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_5_B_D2,C3,0.1,5.7,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_5_A_D2,C3,0.1,5.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_C_D2,C3,0.1,5.7,B,45,M,5,C,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_9_B_D2,C3,0.1,5.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_5_B_D3,C3,0.1,11.7,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_5_A_D3,C3,0.1,11.7,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_9_C_D3,C3,0.1,11.7,B,45,M,9,C,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_5_A_D4,C3,0.1,11.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_5_B_D4,C3,0.1,11.7,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_5_B_D5,C3,0.1,24.7,B,35,M,5,B,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_35_M_5_A_D5,C3,0.1,24.7,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_9_B_D0,C4,0.1,0,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_5_A_D1,C4,0.1,1.5,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_7_A_D1,C4,0.1,1.5,B,45,M,7,A,B_45,45_B,B_pH_7,45_pH_7,pH_7_B,M_45
B_45_M_5_C_D1,C4,0.1,1.5,B,45,M,5,C,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_5_B_D1,C4,0.1,1.5,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_7_B_D1,C4,0.1,1.5,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_35_M_9_B_D2,C4,0.1,5.7,B,35,M,9,B,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_7_B_D3,C4,0.1,11.7,B,35,M,7,B,B_35,35_B,B_pH_7,35_pH_7,pH_7_B,M_35
B_45_M_5_A_D3,C4,0.1,11.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_5_A_D4,C4,0.1,11.7,B,35,M,5,A,B_35,35_B,B_pH_5,35_pH_5,pH_5_B,M_35
B_45_M_5_B_D4,C4,0.1,11.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_9_A_D5,C4,0.1,24.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_5_A_D5,C4,0.1,24.7,B,45,M,5,A,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_45_M_9_B_D0,ISOC5,0.1,0,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_B_D1,ISOC5,0.1,1.5,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_B_D2,ISOC5,0.1,5.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_A_D2,ISOC5,0.1,5.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_9_C_D2,ISOC5,0.1,5.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_9_A_D3,ISOC5,0.1,11.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_B_D3,ISOC5,0.1,11.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_9_C_D3,ISOC5,0.1,11.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_35_M_9_A_D3,ISOC5,0.1,11.7,B,35,M,9,A,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_5_B_D3,ISOC5,0.1,11.7,B,45,M,5,B,B_45,45_B,B_pH_5,45_pH_5,pH_5_B,M_45
B_35_M_9_D_D4,ISOC5,0.1,11.7,B,35,M,9,D,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
B_45_M_9_A_D4,ISOC5,0.1,11.7,B,45,M,9,A,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_45_M_9_B_D4,ISOC5,0.1,11.7,B,45,M,9,B,B_45,45_B,B_pH_9,45_pH_9,pH_9_B,M_45
B_35_M_9_C_D5,ISOC5,0.1,24.7,B,35,M,9,C,B_35,35_B,B_pH_9,35_pH_9,pH_9_B,M_35
A_45_M_5_C_D4,C3,0.099508881,11.29,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_5_A_D2,C2,0.098996574,3.541666667,A,55,M,5,A,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_55_M_5_A_D2,total,0.098996574,3.541666667,A,55,M,5,A,A_55,55_A,A_pH_5,55_pH_5,pH_5_A,M_55
A_45_M_5_D_D4,C3,0.098137896,11.29,A,45,M,5,D,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_9_B_D3,C3,0.096408405,6.47,A,45,M,9,B,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_35_M_5_D_D3,C4,0.095294066,6.47,A,35,M,5,D,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_5_B_4_29,C2,0.094007051,23.29,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_5_INOC_3_31,C2,0.093933751,54.1,A,35,M,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_55_M_9_B_D0,C2,0.092809164,0,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_55_M_9_B_D0,total,0.092809164,0,A,55,M,9,B,A_55,55_A,A_pH_9,55_pH_9,pH_9_A,M_55
A_45_M_5_A_D4,C3,0.092492537,11.29,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_5_INOC_3_31,ISOC5,0.091792761,54.1,A,45,M,5,INOC,A_45 ,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_55_M_7_B_D2,C2,0.091409231,3.541666667,A,55,M,7,B,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_55_M_7_B_D2,total,0.091409231,3.541666667,A,55,M,7,B,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_35_M_5_INOC_3_31,ISOC6,0.090633377,54.1,A,35,M,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_35_M_5_A_D1,C3,0.090343858,0.54,A,35,M,5,A,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_7_B_D4,ISOC6,0.08954607,11.29,A,45,M,7,B,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_5_INOC_3_31,ISOC5,0.089505753,54.1,A,35,M,5,INOC,A_35 ,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_5_A_D0,C2,0.087311196,0,A,45,M,5,A,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_45_M_9_C_4_29,ISOC4,0.087022272,23.29,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_45_M_7_C_D0,C2,0.086800787,0,A,45,M,7,C,A_45,45_A,A_pH_7,45_pH_7,pH_7_A,M_45
A_35_M_5_B_4_29,C3,0.083677268,23.29,A,35,M,5,B,A_35,35_A,A_pH_5,35_pH_5,pH_5_A,M_35
A_45_M_9_C_4_29,C5,0.083487582,23.29,A,45,M,9,C,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_55_M_7_C_D3,C2,0.083486527,6.416666667,A,55,M,7,C,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_55_M_7_C_D3,total,0.083486527,6.416666667,A,55,M,7,C,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_35_M_7_A_D2,C4,0.082661332,3.48,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_9_A_D3,C3,0.08243945,6.47,A,45,M,9,A,A_45,45_A,A_pH_9,45_pH_9,pH_9_A,M_45
A_55_M_7_B_D5,C2,0.08099876,14.5,A,55,M,7,B,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_55_M_7_B_D5,total,0.08099876,14.5,A,55,M,7,B,A_55,55_A,A_pH_7,55_pH_7,pH_7_A,M_55
A_45_M_5_B_D3,C3,0.077372466,6.47,A,45,M,5,B,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
A_35_M_7_A_D1,C3,0.076735759,0.54,A,35,M,7,A,A_35,35_A,A_pH_7,35_pH_7,pH_7_A,M_35
A_45_M_5_C_D0,C3,0.075096761,0,A,45,M,5,C,A_45,45_A,A_pH_5,45_pH_5,pH_5_A,M_45
